"","from","to","x","y"
"1535","n1615","n238",120.136866748144,89.3085662555281
"1536","n1615","n332",120.136866748144,89.3085662555281
"1537","n1615","n1566",120.136866748144,89.3085662555281
"1538","n1615","n1766",120.136866748144,89.3085662555281
"1539","n1615","n2057",120.136866748144,89.3085662555281
"1540","n1615","n2058",120.136866748144,89.3085662555281
"1541","n1616","n209",286.244738724558,187.343123307471
"1542","n1617","n378",127.244611832949,-3.18725955589287
"1543","n1617","n1333",127.244611832949,-3.18725955589287
"1544","n1618","n738",-131.613771036504,122.859750731761
"1545","n1618","n895",-131.613771036504,122.859750731761
"1546","n1618","n1154",-131.613771036504,122.859750731761
"1547","n1619","n203",90.8480073198713,-133.108735565116
"1548","n162","n90",-140.164443242093,48.2902338976362
"1549","n162","n398",-140.164443242093,48.2902338976362
"1550","n1620","n127",-95.9914593753077,109.641976142037
"1551","n1620","n1286",-95.9914593753077,109.641976142037
"1552","n1621","n10",-44.971969832694,-0.728658579374712
"1553","n1621","n1497",-44.971969832694,-0.728658579374712
"1554","n1623","n308",77.1465550214544,-75.5808604758194
"1555","n1623","n941",77.1465550214544,-75.5808604758194
"1556","n1623","n1392",77.1465550214544,-75.5808604758194
"1557","n1623","n1745",77.1465550214544,-75.5808604758194
"1558","n1623","n1919",77.1465550214544,-75.5808604758194
"1559","n1625","n1426",47.9753374047213,291.70859379112
"1560","n1626","n210",-97.1789530427422,29.6801107735795
"1561","n1626","n354",-97.1789530427422,29.6801107735795
"1562","n1626","n376",-97.1789530427422,29.6801107735795
"1563","n1626","n476",-97.1789530427422,29.6801107735795
"1564","n1626","n597",-97.1789530427422,29.6801107735795
"1565","n1626","n687",-97.1789530427422,29.6801107735795
"1566","n1626","n746",-97.1789530427422,29.6801107735795
"1567","n1626","n761",-97.1789530427422,29.6801107735795
"1568","n1626","n843",-97.1789530427422,29.6801107735795
"1569","n1626","n850",-97.1789530427422,29.6801107735795
"1570","n1626","n948",-97.1789530427422,29.6801107735795
"1571","n1626","n1036",-97.1789530427422,29.6801107735795
"1572","n1626","n1076",-97.1789530427422,29.6801107735795
"1573","n1626","n1125",-97.1789530427422,29.6801107735795
"1574","n1626","n1361",-97.1789530427422,29.6801107735795
"1575","n1626","n1693",-97.1789530427422,29.6801107735795
"1576","n1626","n1720",-97.1789530427422,29.6801107735795
"1577","n1626","n1721",-97.1789530427422,29.6801107735795
"1578","n1627","n734",315.849646352593,49.5914129115101
"1579","n1628","n769",15.1848753324903,8.92801546915774
"1580","n1628","n841",15.1848753324903,8.92801546915774
"1581","n1628","n915",15.1848753324903,8.92801546915774
"1582","n1628","n1183",15.1848753324903,8.92801546915774
"1583","n1628","n1499",15.1848753324903,8.92801546915774
"1584","n1628","n1974",15.1848753324903,8.92801546915774
"1585","n1629","n352",126.960942928528,257.910565487272
"1586","n163","n1383",96.6287613140192,-157.660599837454
"1587","n1630","n1279",184.34620016024,201.300764664188
"1588","n1631","n42",2.75012572816934,-75.9012947783682
"1589","n1631","n472",2.75012572816934,-75.9012947783682
"1590","n1631","n1219",2.75012572816934,-75.9012947783682
"1591","n1631","n1631",2.75012572816934,-75.9012947783682
"1592","n1631","n2006",2.75012572816934,-75.9012947783682
"1593","n1632","n1588",-106.364514372501,137.739674352238
"1594","n1633","n481",336.978300608702,53.413211148545
"1595","n1634","n791",238.698522694591,22.4914808444633
"1596","n1634","n2029",238.698522694591,22.4914808444633
"1597","n1635","n1819",183.255111554968,192.559781245524
"1598","n1636","n650",34.6294361956819,93.3143089234804
"1599","n1638","n1390",177.687116037478,-57.7871061643006
"1600","n1638","n1638",177.687116037478,-57.7871061643006
"1601","n1639","n205",68.3906247933188,-85.8301051724978
"1602","n1639","n819",68.3906247933188,-85.8301051724978
"1603","n164","n150",-65.6752869813118,-70.042997404968
"1604","n164","n452",-65.6752869813118,-70.042997404968
"1605","n1641","n1599",137.942968055576,37.8567083717605
"1606","n1643","n658",233.929495142331,7.37397636577012
"1607","n1645","n493",100.64457800702,-103.196121922464
"1608","n1645","n1362",100.64457800702,-103.196121922464
"1609","n1646","n9",-151.755959643402,-12.0441565811858
"1610","n1646","n648",-151.755959643402,-12.0441565811858
"1611","n1647","n491",-124.617699663353,-93.0187666846156
"1612","n1648","n2",156.607952545803,-13.1304282383249
"1613","n1648","n1121",156.607952545803,-13.1304282383249
"1614","n165","n199",48.2125226072573,200.474588126076
"1615","n1650","n535",-109.984268044249,-50.7648632817709
"1616","n1650","n631",-109.984268044249,-50.7648632817709
"1617","n1650","n759",-109.984268044249,-50.7648632817709
"1618","n1650","n1536",-109.984268044249,-50.7648632817709
"1619","n1651","n1250",224.585661294079,204.380096192543
"1620","n1652","n1543",69.2665734344765,305.809652293842
"1621","n1653","n109",80.797336648846,143.902972215243
"1622","n1653","n233",80.797336648846,143.902972215243
"1623","n1653","n997",80.797336648846,143.902972215243
"1624","n1654","n1007",169.005818832252,-27.6579899903353
"1625","n1655","n841",42.4410487056137,67.9424733498099
"1626","n1656","n225",25.44418452646,-36.0666052988142
"1627","n1656","n1750",25.44418452646,-36.0666052988142
"1628","n1657","n384",-95.1791486724216,22.6515315469431
"1629","n1658","n491",-115.872714697593,-102.585286443342
"1630","n1659","n929",151.483427363964,58.3771570060052
"1631","n166","n1260",268.537383972571,121.642949999266
"1632","n1660","n120",207.815810254427,232.793592928509
"1633","n1660","n2033",207.815810254427,232.793592928509
"1634","n1662","n1006",148.188556651695,-1.34520708238537
"1635","n1663","n224",-27.9115429712145,241.042321218866
"1636","n1664","n638",96.6588756216833,149.349102375075
"1637","n1665","n961",312.070105192724,68.9547642102376
"1638","n1666","n263",95.6701664402702,-45.7025339138838
"1639","n1666","n1391",95.6701664402702,-45.7025339138838
"1640","n1666","n1582",95.6701664402702,-45.7025339138838
"1641","n1666","n1673",95.6701664402702,-45.7025339138838
"1642","n1667","n357",53.4871343382786,31.1886907416175
"1643","n1668","n452",-118.907301599596,-133.231276159167
"1644","n1669","n531",126.052394683699,163.557938059125
"1645","n167","n1465",76.8070710024979,275.682582287658
"1646","n1671","n1390",176.817142322058,-63.7188365982751
"1647","n1672","n1593",111.691112853733,303.129838696722
"1648","n1673","n1666",132.139372246424,-63.2548739588588
"1649","n1674","n188",292.230301608477,154.33150861823
"1650","n1674","n484",292.230301608477,154.33150861823
"1651","n1674","n813",292.230301608477,154.33150861823
"1652","n1675","n1170",51.0088835429957,144.946728882418
"1653","n1676","n76",-88.7011618079518,-116.872690024757
"1654","n1676","n1045",-88.7011618079518,-116.872690024757
"1655","n1678","n1170",45.6065616529469,148.160973127776
"1656","n168","n26",-141.909096003756,134.395352469096
"1657","n1680","n603",-18.1334762063641,148.719271628846
"1658","n1680","n605",-18.1334762063641,148.719271628846
"1659","n1680","n680",-18.1334762063641,148.719271628846
"1660","n1680","n745",-18.1334762063641,148.719271628846
"1661","n1680","n1155",-18.1334762063641,148.719271628846
"1662","n1680","n1292",-18.1334762063641,148.719271628846
"1663","n1680","n1531",-18.1334762063641,148.719271628846
"1664","n1680","n1576",-18.1334762063641,148.719271628846
"1665","n1681","n125",-18.6238331539489,-76.7083191010951
"1666","n1681","n954",-18.6238331539489,-76.7083191010951
"1667","n1682","n1127",129.051601787721,113.752727607301
"1668","n1682","n1371",129.051601787721,113.752727607301
"1669","n1682","n2010",129.051601787721,113.752727607301
"1670","n1684","n1392",143.66451359306,-36.4466022241757
"1671","n1685","n102",123.633909473169,28.9266509799715
"1672","n1685","n397",123.633909473169,28.9266509799715
"1673","n1685","n408",123.633909473169,28.9266509799715
"1674","n1685","n498",123.633909473169,28.9266509799715
"1675","n1685","n741",123.633909473169,28.9266509799715
"1676","n1685","n1379",123.633909473169,28.9266509799715
"1677","n1685","n1435",123.633909473169,28.9266509799715
"1678","n1686","n224",-7.77913012556106,249.259475933263
"1679","n1688","n628",263.898896680257,110.652371784725
"1680","n1688","n1368",263.898896680257,110.652371784725
"1681","n1689","n1297",206.538277099873,-197.782939288777
"1682","n1690","n119",267.248805368336,127.854189074444
"1683","n1691","n558",122.459426538565,282.17718081702
"1684","n1693","n236",-67.4798717611,90.0092388491361
"1685","n1693","n399",-67.4798717611,90.0092388491361
"1686","n1693","n1172",-67.4798717611,90.0092388491361
"1687","n1693","n1408",-67.4798717611,90.0092388491361
"1688","n1693","n1522",-67.4798717611,90.0092388491361
"1689","n1693","n1626",-67.4798717611,90.0092388491361
"1690","n1694","n1071",290.93423876189,31.8840990614298
"1691","n1696","n877",340.693953963938,21.6619476023695
"1692","n1698","n150",9.40553033463498,6.94885810871139
"1693","n1698","n388",9.40553033463498,6.94885810871139
"1694","n1698","n1143",9.40553033463498,6.94885810871139
"1695","n1698","n1219",9.40553033463498,6.94885810871139
"1696","n1698","n1470",9.40553033463498,6.94885810871139
"1697","n1698","n1529",9.40553033463498,6.94885810871139
"1698","n1699","n619",-46.9458429076769,75.1571055116219
"1699","n1699","n680",-46.9458429076769,75.1571055116219
"1700","n1699","n712",-46.9458429076769,75.1571055116219
"1701","n1699","n768",-46.9458429076769,75.1571055116219
"1702","n1699","n1183",-46.9458429076769,75.1571055116219
"1703","n1699","n1359",-46.9458429076769,75.1571055116219
"1704","n17","n150",-24.0691072557977,-55.3803156170021
"1705","n17","n631",-24.0691072557977,-55.3803156170021
"1706","n17","n819",-24.0691072557977,-55.3803156170021
"1707","n17","n1074",-24.0691072557977,-55.3803156170021
"1708","n17","n1843",-24.0691072557977,-55.3803156170021
"1709","n1701","n127",-107.851879188913,105.107208178929
"1710","n1702","n784",-164.215258284632,107.029303394331
"1711","n1703","n784",-162.761611003704,111.364196257253
"1712","n1704","n237",291.855321047071,-8.93622376625138
"1713","n1706","n1707",218.823057169839,150.880802433205
"1714","n1706","n1708",218.823057169839,150.880802433205
"1715","n1706","n1709",218.823057169839,150.880802433205
"1716","n1707","n1706",212.166198299075,158.4325973072
"1717","n1708","n1706",218.46021450464,156.644314650796
"1718","n1709","n1706",228.739366805628,153.453041850865
"1719","n1711","n1180",-85.8030689275843,159.830389396734
"1720","n1712","n1180",-88.9862969669063,157.788919884536
"1721","n1713","n1180",-83.1397007049635,161.643108368232
"1722","n1714","n123",-65.2300320589062,-7.7824692190325
"1723","n1714","n150",-65.2300320589062,-7.7824692190325
"1724","n1715","n15",-106.065026975482,50.2777367320865
"1725","n1715","n123",-106.065026975482,50.2777367320865
"1726","n1715","n1365",-106.065026975482,50.2777367320865
"1727","n1716","n123",-87.158935835043,49.0793111989146
"1728","n1716","n1722",-87.158935835043,49.0793111989146
"1729","n1717","n123",-119.630618757476,20.9729101645175
"1730","n1719","n1415",-83.6103280484554,98.0793723781693
"1731","n172","n1579",15.0515297303058,198.661977770747
"1732","n1720","n1626",-137.845773982083,29.724240431459
"1733","n1721","n1626",-138.961520033924,23.5075783560198
"1734","n1722","n1415",-54.5691430361857,55.3482009584174
"1735","n1722","n1538",-54.5691430361857,55.3482009584174
"1736","n1722","n1716",-54.5691430361857,55.3482009584174
"1737","n1722","n1723",-54.5691430361857,55.3482009584174
"1738","n1722","n1724",-54.5691430361857,55.3482009584174
"1739","n1722","n1725",-54.5691430361857,55.3482009584174
"1740","n1723","n472",-8.46799236414068,4.12343503264346
"1741","n1723","n1722",-8.46799236414068,4.12343503264346
"1742","n1723","n1846",-8.46799236414068,4.12343503264346
"1743","n1724","n1722",-86.4057127752163,77.6048638998137
"1744","n1725","n1722",-75.7324020921624,106.558620388532
"1745","n1725","n1925",-75.7324020921624,106.558620388532
"1746","n1726","n997",126.265815674447,204.675301787834
"1747","n1727","n997",122.253033301364,206.809562070292
"1748","n1728","n588",-139.996250088883,103.04559819631
"1749","n1728","n1729",-139.996250088883,103.04559819631
"1750","n1728","n1730",-139.996250088883,103.04559819631
"1751","n1729","n376",-97.7937700768733,71.803472469012
"1752","n1729","n746",-97.7937700768733,71.803472469012
"1753","n1729","n1233",-97.7937700768733,71.803472469012
"1754","n1729","n1728",-97.7937700768733,71.803472469012
"1755","n1730","n1728",-168.163798053354,123.359339513528
"1756","n1731","n29",-89.0877694122862,5.91305307267499
"1757","n1731","n969",-89.0877694122862,5.91305307267499
"1758","n1731","n1789",-89.0877694122862,5.91305307267499
"1759","n1732","n761",-109.608441006688,25.3012560539421
"1760","n1732","n1732",-109.608441006688,25.3012560539421
"1761","n1733","n15",-155.260195732084,69.6755021074955
"1762","n1734","n15",-152.138425486974,75.3160274235833
"1763","n1735","n15",-154.128383073227,72.7502705519758
"1764","n1736","n15",-133.739215684931,10.3835003438262
"1765","n1736","n1946",-133.739215684931,10.3835003438262
"1766","n1737","n109",87.726732230039,128.074333769253
"1767","n1738","n109",75.6413180186113,44.1441261742633
"1768","n1738","n1749",75.6413180186113,44.1441261742633
"1769","n1738","n1750",75.6413180186113,44.1441261742633
"1770","n1739","n14",47.9167561147281,113.540709709818
"1771","n1739","n109",47.9167561147281,113.540709709818
"1772","n174","n199",46.7148265947465,205.77567153478
"1773","n1740","n1366",29.3129896427458,-224.121854131213
"1774","n1742","n233",58.8225479327397,166.989302336097
"1775","n1744","n1745",37.8793562663086,-139.691587415168
"1776","n1744","n1746",37.8793562663086,-139.691587415168
"1777","n1744","n1747",37.8793562663086,-139.691587415168
"1778","n1744","n1748",37.8793562663086,-139.691587415168
"1779","n1745","n1623",72.7325818198818,-127.609530618249
"1780","n1745","n1744",72.7325818198818,-127.609530618249
"1781","n1745","n1922",72.7325818198818,-127.609530618249
"1782","n1746","n42",9.26417633093572,-160.292184444609
"1783","n1746","n1744",9.26417633093572,-160.292184444609
"1784","n1747","n1744",43.4439886305382,-178.010660696926
"1785","n1748","n472",24.6200793061064,-88.6857305931276
"1786","n1748","n568",24.6200793061064,-88.6857305931276
"1787","n1748","n1744",24.6200793061064,-88.6857305931276
"1788","n1749","n568",79.0410104494088,-8.57825827126315
"1789","n1749","n1738",79.0410104494088,-8.57825827126315
"1790","n1750","n310",54.1628498839021,22.1054738404391
"1791","n1750","n314",54.1628498839021,22.1054738404391
"1792","n1750","n473",54.1628498839021,22.1054738404391
"1793","n1750","n495",54.1628498839021,22.1054738404391
"1794","n1750","n882",54.1628498839021,22.1054738404391
"1795","n1750","n1418",54.1628498839021,22.1054738404391
"1796","n1750","n1561",54.1628498839021,22.1054738404391
"1797","n1750","n1656",54.1628498839021,22.1054738404391
"1798","n1750","n1738",54.1628498839021,22.1054738404391
"1799","n1750","n1751",54.1628498839021,22.1054738404391
"1800","n1750","n1752",54.1628498839021,22.1054738404391
"1801","n1750","n1753",54.1628498839021,22.1054738404391
"1802","n1751","n1750",76.8541737045912,47.9316660110013
"1803","n1752","n1750",79.2455876919483,44.6893166726325
"1804","n1753","n1750",92.8697552770394,51.6933260924973
"1805","n1753","n1997",92.8697552770394,51.6933260924973
"1806","n1754","n14",19.6271874115799,141.122546509651
"1807","n1754","n1781",19.6271874115799,141.122546509651
"1808","n1755","n91",213.501236433495,39.7834331281972
"1809","n1756","n91",214.612002159027,33.1682163349683
"1810","n1757","n1188",-5.76694379695303,-86.1360695164814
"1811","n1758","n1188",-2.79099774779053,-87.1573806832183
"1812","n1759","n350",-20.7928515269508,-65.1097098582799
"1813","n1759","n1188",-20.7928515269508,-65.1097098582799
"1814","n1759","n1843",-20.7928515269508,-65.1097098582799
